sex,age_group,disease_id_from,disease_id_to,link_strength
Female,25-44,324,332,0.0039490369329566
Female,25-44,332,5,0.00566258206634
Female,25-44,332,101,0.0039858601796893
Female,25-44,332,122,0.0038905447278509
Female,25-44,332,150,0.0038186778539964
Female,25-44,332,207,0.0057508202081411
Female,25-44,332,213,0.0019264962644175
Female,25-44,332,338,0.005701078444768
Female,25-44,350,65,0.002073082224406
Female,25-44,350,139,0.0059031577764655
Female,25-44,350,151,0.0029864672572508
Female,25-44,350,290,0.0031015671430385
Female,25-44,350,335,0.002056982677041
Female,25-44,350,351,0.0019901338952681
Female,25-44,350,358,0.0073001843275438
Female,25-44,350,362,0.0029013879118946
Female,25-44,350,364,0.0107536966205429
Female,25-44,357,8,0.0026035853152324
Female,25-44,357,290,0.0026423691879423
Female,25-44,357,356,0.0049127259349271
Female,25-44,357,239255,0.0039054916270459
Female,25-44,358,71,0.0051921782815352
Female,25-44,358,115,0.003424607577128
Female,25-44,358,239,0.0103876716427808
Female,25-44,358,280,0.0072739942564456
Female,25-44,358,317,0.0063567235177155
Female,25-44,358,362,0.0033368424064297
Female,25-44,358,364,0.0128812135453357
Female,25-44,358,239255,0.003423855418513
Female,25-44,364,8,0.0012891230150522
Female,25-44,364,12,0.0012734300418667
Female,25-44,364,112,0.0018086353096703
Female,25-44,364,164,0.005362611578056
Female,25-44,364,239,0.0037296117528294
Female,25-44,364,279,0.0025194418583929
Female,25-44,364,297,0.0020057181432277
Female,25-44,364,318,0.0013010424096899
Female,25-44,364,339,0.0021306886579528
Female,25-44,364,359,0.0042311151791716
Female,25-44,364,368,0.0029281649748717
Male,25-44,13,5,0.0048064835825446
Male,25-44,13,108,0.0024347851333843
Male,25-44,13,121,0.0043902227795571
Male,25-44,13,135,0.0035258984276664
Male,25-44,13,222,0.0087331268170835
Male,25-44,13,250,0.0043969564273531
Male,25-44,13,266,0.0105204541634812
Male,25-44,13,268,0.0050121802295813
Male,25-44,13,275,0.0070095498334938
Male,25-44,13,295,0.002575402694382
Male,25-44,45,44,0.0019019573669401
Male,25-44,45,122,0.0013686828681215
Male,25-44,45,140,0.0070121403497865
Male,25-44,45,217,0.0026480623461835
Male,25-44,45,285,0.0036527475574508
Male,25-44,45,303,0.0064472500454106
Male,25-44,46,45,0.0041428618202019
Male,25-44,46,163,0.0017045709477705
Male,25-44,46,216,0.0013268687732771
Male,25-44,46,272,0.0030286436828679
Male,25-44,46,276,0.0023483365900797
Male,25-44,46,287,0.0043861556585891
Male,25-44,46,362,0.0016623159912603
Male,25-44,126,2,0.0017652382381928
Male,25-44,126,123,0.0039386078135426
Male,25-44,126,127,0.0040682401925083
Male,25-44,126,144,0.0037935185887126
Male,25-44,126,164,0.0093964952320193
Male,25-44,126,323,0.0017005012940387
Male,25-44,126,361,0.001747892697991
Male,25-44,126,368,0.0046998708587474
Male,25-44,140,2,0.001387349587729
Male,25-44,140,5,0.00245047917039
Male,25-44,140,43,0.0030365373604764
Male,25-44,140,132,0.0025653842516884
Male,25-44,140,137,0.0026651022602408
Male,25-44,140,138,0.0019970602965008
Male,25-44,140,139,0.0037004898999582
Male,25-44,140,189,0.0080444182118442
Male,25-44,140,193,0.0046161815287348
Male,25-44,140,208,0.0066858545814865
Male,25-44,140,236,0.0013528331928828
Male,25-44,140,288,0.0120327980601959
Male,25-44,140,305,0.0018738755864282
Male,25-44,140,323,0.0020584107510276
Male,25-44,140,338364,0.001156835047322
Male,25-44,145,113,0.0023283486693892
Male,25-44,145,142,0.0024101666597684
Male,25-44,145,144,0.0042440216584962
Male,25-44,145,146,0.021671461439699
Male,25-44,145,148,0.0091631139793708
Male,25-44,145,176,0.0023874266943133
Male,25-44,145,192,0.0071279645899886
Male,25-44,145,193,0.0047268047668251
Male,25-44,145,208,0.0116614983277196
Male,25-44,145,216,0.0023291478600645
Male,25-44,145,218,0.0023958563361781
Male,25-44,145,243,0.0023835492206823
Male,25-44,145,248,0.0043620736499664
Male,25-44,145,250,0.0056334044345791
Male,25-44,145,288,0.0124285339364465
Male,25-44,145,306,0.0023741791888363
Male,25-44,145,357,0.0060397603980442
Male,25-44,146,20,0.0020862458322788
Male,25-44,146,76,0.0068434113296347
Male,25-44,146,110,0.001947191991521
Male,25-44,146,117,0.0025032859966936
Male,25-44,146,153,0.0014095092911421
Male,25-44,146,191,0.0043439733336144
Male,25-44,146,192,0.0061413143055895
Male,25-44,146,193,0.0042662266722684
Male,25-44,146,214,0.0042165099591609
Male,25-44,146,222,0.0051882950923925
Male,25-44,146,268,0.0014861621106142
Male,25-44,146,272,0.0030502896850654
Male,25-44,146,282,0.0018851043169762
Male,25-44,146,285,0.0026377813565602
Male,25-44,146,324,0.0093289058042754
Male,25-44,148,76,0.0038273009004696
Male,25-44,148,91,0.0018650877575467
Male,25-44,148,110,0.0029572712518359
Male,25-44,148,135,0.0038739979163671
Male,25-44,148,150,0.0051165118183975
Male,25-44,148,164,0.0097115817900851
Male,25-44,148,204,0.0019506330514237
Male,25-44,148,209,0.0029956172645654
Male,25-44,148,226,0.0062361156443482
Male,25-44,148,236,0.0020157738320676
Male,25-44,148,266,0.0071282867178877
Male,25-44,148,268,0.0028945347717413
Male,25-44,148,288,0.0191047708238688
Male,25-44,148,292,0.0109535418632326
Male,25-44,148,293,0.0042581478656859
Male,25-44,148,297,0.0029491215208666
Male,25-44,148,299,0.0061103276783173
Male,25-44,148,312,0.0020701786040818
Male,25-44,148,361,0.0020687608065113
Male,25-44,148,287288,0.0020649119710628
Male,25-44,164,76,0.002042699455159
Male,25-44,164,101,0.0018880695204414
Male,25-44,164,139,0.0033545267551539
Male,25-44,164,144,0.0028182406905791
Male,25-44,164,145,0.0059774071519179
Male,25-44,164,146,0.0091349011163321
Male,25-44,164,148,0.0041222020877082
Male,25-44,164,153,0.0028432991273402
Male,25-44,164,163,0.0022321082214703
Male,25-44,164,166,0.0033139390335908
Male,25-44,164,168,0.0065139555038295
Male,25-44,164,170,0.0019278503126968
Male,25-44,164,190,0.0038905999165063
Male,25-44,164,192,0.0047226621097533
Male,25-44,164,193,0.0028598389935564
Male,25-44,164,197,0.0009375526035483
Male,25-44,164,206,0.0009613184612573
Male,25-44,164,208,0.0109853871985447
Male,25-44,164,218,0.0013678274662218
Male,25-44,164,220,0.0017156473120667
Male,25-44,164,222,0.0053604172560282
Male,25-44,164,223,0.0026269975553378
Male,25-44,164,231,0.0018928870809804
Male,25-44,164,236,0.0014353987450388
Male,25-44,164,241,0.0043308822205217
Male,25-44,164,292,0.0074325731558548
Male,25-44,164,332,0.0026389957022784
Male,25-44,164,362,0.0017644558658546
Male,25-44,164,364,0.0084195534028166
Male,25-44,168,80,0.0024843773462832
Male,25-44,168,145,0.0060665955967612
Male,25-44,168,159,0.0036054291550644
Male,25-44,168,181,0.0037040279108468
Male,25-44,168,270,0.0024746836510343
Male,25-44,168,275,0.0045620217853108
Male,25-44,168,318,0.002473940339424
Male,25-44,168,340,0.0038919215836967
Male,25-44,168,356,0.0045870202802019
Male,25-44,182,167,0.0035036211498697
Male,25-44,182,206,0.0018509686922296
Male,25-44,182,248,0.004994969252967
Male,25-44,182,264,0.0037415516743064
Male,25-44,182,279,0.0051367284585941
Male,25-44,182,282,0.0034892208652572
Male,25-44,182,346,0.0069219327920316
Male,25-44,189,140,0.0173441183279528
Male,25-44,189,190,0.0164301028331513
Male,25-44,189,191,0.0089527379181174
Male,25-44,189,222,0.0108672732538321
Male,25-44,190,33,0.0024830769285152
Male,25-44,190,116,0.0026592709658104
Male,25-44,190,140,0.0169611114904504
Male,25-44,190,146,0.0102039397359576
Male,25-44,190,159,0.0032221464318345
Male,25-44,190,164,0.0103531274805862
Male,25-44,190,218,0.0016713479215385
Male,25-44,190,297,0.0025178136841173
Male,25-44,191,151,0.002726549562962
Male,25-44,191,251,0.0052948657213911
Male,25-44,191,305,0.0026837835026706
Male,25-44,192,110,0.0028773037845163
Male,25-44,192,135,0.0027770067719351
Male,25-44,192,145,0.0098607145162747
Male,25-44,192,146,0.0103580832009309
Male,25-44,192,178,0.0020433200604135
Male,25-44,192,193,0.0087787861278773
Male,25-44,192,208,0.0066833415434971
Male,25-44,192,216,0.0018800160637853
Male,25-44,192,219,0.0057474744682586
Male,25-44,192,222,0.0084143758404797
Male,25-44,192,288,0.0130512877032491
Male,25-44,192,324,0.0152141506797598
Male,25-44,192,340,0.0030053683427362
Male,25-44,193,12,0.0030969617746231
Male,25-44,193,32,0.003289193285842
Male,25-44,193,76,0.0038971470212618
Male,25-44,193,91,0.0031343816332825
Male,25-44,193,138,0.0032029401637169
Male,25-44,193,195,0.0082459755739568
Male,25-44,193,251,0.0044417213113382
Male,25-44,193,305,0.0030668812818349
Male,25-44,193,324,0.0219550571539731
Male,25-44,193,345,0.0073986160393967
Male,25-44,193,360,0.0031575091118191
Male,25-44,198,23,0.0054020036859041
Male,25-44,198,83,0.0034159948309555
Male,25-44,198,139,0.006387262703963
Male,25-44,198,153,0.0069051687351806
Male,25-44,198,164,0.0112995284193253
Male,25-44,198,192,0.0084411336995548
Male,25-44,198,193,0.0087006683436013
Male,25-44,198,197,0.0016846688738269
Male,25-44,198,208,0.0078834078945092
Male,25-44,198,243,0.0033828538201439
Male,25-44,198,246,0.0050466328279719
Male,25-44,198,323,0.0033649771486266
Male,25-44,198,332,0.0048803313609665
Male,25-44,198,341,0.0033441863912883
Male,25-44,208,2,0.0022591562118104
Male,25-44,208,5,0.004232759199474
Male,25-44,208,20,0.0040857829693105
Male,25-44,208,72,0.003356332014842
Male,25-44,208,83,0.0021121755097468
Male,25-44,208,91,0.0033330680310962
Male,25-44,208,108,0.0033430529959441
Male,25-44,208,122,0.0022203883214157
Male,25-44,208,130,0.0040331839028354
Male,25-44,208,137,0.0032442560296448
Male,25-44,208,164,0.0114452732680768
Male,25-44,208,207,0.0043112466196556
Male,25-44,208,211,0.0039276069919808
Male,25-44,208,214,0.0130373557007176
Male,25-44,208,216,0.0021483848407756
Male,25-44,208,217,0.0031601697749266
Male,25-44,208,218,0.0033546832393432
Male,25-44,208,220,0.0055731680658645
Male,25-44,208,222,0.0157019030586972
Male,25-44,208,226,0.0106138719104416
Male,25-44,208,229,0.0021493291558846
Male,25-44,208,230,0.0038603152084696
Male,25-44,208,231,0.0033457751698671
Male,25-44,208,234,0.0022086402118642
Male,25-44,208,243,0.0021548555273694
Male,25-44,208,303,0.0093100568314908
Male,25-44,208,305,0.00324716956261
Male,25-44,208,357,0.0065443935492919
Male,25-44,208,365,0.0031794314723058
Male,25-44,211,7,0.0022364968532902
Male,25-44,211,216,0.0044931278336204
Male,25-44,211,359,0.005923497559939
Male,25-44,211,287288,0.0022348894896059
Male,25-44,214,169,0.0029204441648863
Male,25-44,214,243,0.0018508955689359
Male,25-44,214,251,0.0034153824873528
Male,25-44,214,340,0.0028496728707622
Male,25-44,214,364,0.0109004119983723
Male,25-44,219,32,0.0034576232229493
Male,25-44,219,44,0.0033019625067985
Male,25-44,219,52,0.0023518716910663
Male,25-44,219,101,0.0021116341822877
Male,25-44,219,221,0.0078535712400596
Male,25-44,219,222,0.0238687647863069
Male,25-44,219,226,0.0082207791357031
Male,25-44,219,241,0.0058366341772276
Male,25-44,219,263,0.0054226414201853
Male,25-44,219,273,0.0040785079937108
Male,25-44,219,306,0.0021969702631032
Male,25-44,219,332,0.0031139235092742
Male,25-44,219,335,0.0022256136313864
Male,25-44,222,12,0.0033369965608188
Male,25-44,222,29,0.0020198607948165
Male,25-44,222,33,0.0018813097418799
Male,25-44,222,78,0.0013680583025474
Male,25-44,222,83,0.001962334869987
Male,25-44,222,148,0.0062946808057025
Male,25-44,222,164,0.0068231329958465
Male,25-44,222,192,0.0047112693372979
Male,25-44,222,193,0.0039934135726422
Male,25-44,222,198,0.0039608620148163
Male,25-44,222,208,0.007916927140415
Male,25-44,222,219,0.005324923335058
Male,25-44,222,223,0.004644550090384
Male,25-44,222,226,0.0058598042545167
Male,25-44,222,244,0.0026817327824624
Male,25-44,222,250,0.0035267274253119
Male,25-44,222,265,0.0031721969863877
Male,25-44,222,275,0.0034341696734216
Male,25-44,222,330,0.0012051713533981
Male,25-44,226,20,0.0053708772236185
Male,25-44,226,101,0.0037380079304881
Male,25-44,226,144,0.0051530958626075
Male,25-44,226,208,0.0092830849928822
Male,25-44,226,217,0.0035828265829812
Male,25-44,226,219,0.0141460691989368
Male,25-44,226,368,0.0091943651187152
Male,25-44,241,80,0.0030201359376607
Male,25-44,241,130,0.0042068018049907
Male,25-44,241,222,0.0083708897373226
Male,25-44,241,223,0.0044006729479944
Male,25-44,241,251,0.0059068218192095
Male,25-44,250,2,0.0021319722032443
Male,25-44,250,114,0.0065068156655344
Male,25-44,250,129,0.0044112297637586
Male,25-44,250,135,0.0063737995642548
Male,25-44,250,163,0.0041835025751167
Male,25-44,250,183,0.0064342611665628
Male,25-44,250,193,0.0078634166979646
Male,25-44,250,209,0.0043018576489131
Male,25-44,250,216,0.004339638815016
Male,25-44,250,220,0.0041207103081885
Male,25-44,250,240,0.0042867794258329
Male,25-44,250,262,0.0061498841521574
Male,25-44,250,354,0.0039258039385653
Male,25-44,266,119,0.0027341600621642
Male,25-44,266,124,0.0039451563876473
Male,25-44,266,217,0.0041326329648709
Male,25-44,266,244,0.0027004942455404
Male,25-44,266,268,0.0026086992253994
Male,25-44,266,273,0.0051999144925235
Male,25-44,266,274,0.0062578300287779
Male,25-44,266,277,0.0055104350447641
Male,25-44,266,332,0.0039428039005256
Male,25-44,274,3,0.0065243228148306
Male,25-44,274,170,0.0033156130137888
Male,25-44,274,221,0.004589812063656
Male,25-44,274,230,0.0044265106758309
Male,25-44,274,279,0.0046026603594399
Male,25-44,274,283,0.008767554812966
Male,25-44,274,305,0.003223184825094
Male,25-44,274,339,0.0042284942211442
Male,25-44,275,13,0.0109028722376601
Male,25-44,275,120,0.0038771264948164
Male,25-44,275,121,0.0074574205497794
Male,25-44,275,124,0.005751035255656
Male,25-44,275,148,0.0101030974059951
Male,25-44,275,206,0.0041084563535677
Male,25-44,275,244,0.0038992240777178
Male,25-44,275,266,0.0110396813161686
Male,25-44,275,276,0.0097058845218415
Male,25-44,275,299,0.0105299506070855
Male,25-44,288,5,0.0017234937826587
Male,25-44,288,59,0.0013112485092007
Male,25-44,288,108,0.0016417366057451
Male,25-44,288,113,0.001212894229133
Male,25-44,288,148,0.0083330792546138
Male,25-44,288,168,0.0032603582505678
Male,25-44,288,222,0.00545010765652
Male,25-44,288,285,0.0027403038651565
Male,25-44,288,287,0.0091986190022109
Male,25-44,292,33,0.0019832648124901
Male,25-44,292,279,0.0035846249187146
Male,25-44,292,285,0.0103947884156746
Male,25-44,292,293,0.0050084346096944
Male,25-44,292,300,0.0039253110441302
Male,25-44,292,317,0.0040396298722113
Male,25-44,292,364,0.0073066527711979
Male,25-44,293,8,0.0016355022084658
Male,25-44,293,80,0.0050941877280149
Male,25-44,293,193,0.0059505797847045
Male,25-44,293,206,0.0016663694411355
Male,25-44,293,300,0.010247606378896
Male,25-44,293,314,0.003241787881276
Male,25-44,299,61,0.0021284908738571
Male,25-44,299,76,0.0029594977082121
Male,25-44,299,108,0.002071868780974
Male,25-44,299,135,0.0030073890236316
Male,25-44,299,148,0.01128025280248
Male,25-44,299,288,0.0115581998726506
Male,25-44,299,303,0.0113316638083426
Male,25-44,300,110,0.0025214841539275
Male,25-44,300,129,0.0026675518854839
Male,25-44,300,144,0.0047347990725538
Male,25-44,300,148,0.0086757739375078
Male,25-44,300,168,0.006514573297661
Male,25-44,300,234,0.0026712925145704
Male,25-44,300,283,0.0026911506569386
Male,25-44,300,284,0.0089491317046326
Male,25-44,300,293,0.0072710002773206
Male,25-44,300,303,0.0113829034431962
Male,25-44,300,363,0.003578688961386
Male,25-44,303,13,0.0047882255726644
Male,25-44,303,61,0.0016249533136477
Male,25-44,303,91,0.0025114880076544
Male,25-44,303,112,0.0031413943360443
Male,25-44,303,113,0.0024805947702069
Male,25-44,303,144,0.0036831117425828
Male,25-44,303,164,0.010806887972606
Male,25-44,303,217,0.0024087150359834
Male,25-44,303,279,0.0057826681031093
Male,25-44,303,282,0.0023949889740679
Male,25-44,303,284,0.0064074957004845
Male,25-44,303,288,0.0114350944933263
Male,25-44,303,346,0.004607686619686
Male,25-44,317,192,0.0066360243215488
Male,25-44,317,231,0.0026448119955892
Male,25-44,317,249,0.0047715565498003
Male,25-44,317,284,0.0060823226060128
Male,25-44,317,288,0.0144832682028944
Male,25-44,317,293,0.0058215072223711
Male,25-44,317,299,0.0119309525488563
Male,25-44,317,352,0.0026448867600444
Male,25-44,317,358,0.0058824760281908
Male,25-44,317,368,0.0045802774502733
Male,25-44,324,86,0.0030591154453542
Male,25-44,324,91,0.0018604883551059
Male,25-44,324,145,0.0066516419954039
Male,25-44,324,146,0.0163456135436578
Male,25-44,324,165,0.002001862014296
Male,25-44,324,193,0.0067221151223677
Male,25-44,324,195,0.0050356434388023
Male,25-44,324,198,0.0053883108658355
Male,25-44,324,228,0.0036221719662957
Male,25-44,324,243,0.0018804785747491
Male,25-44,324,288,0.0107262864309314
Male,25-44,324,323,0.0030200191649934
Male,25-44,338,47,0.0058956155044254
Male,25-44,338,108,0.0038896164323783
Male,25-44,338,112,0.0076007985421915
Male,25-44,338,132,0.0036783066581312
Male,25-44,338,140,0.0096215422096397
Male,25-44,338,181,0.003627166186824
Male,25-44,338,231,0.0039131999630827
Male,25-44,338,299,0.0080333589444783
Male,25-44,338,317,0.0062666060514104
Male,25-44,338,318,0.0101610827816703
Male,25-44,338,356,0.0050077146609462
Male,25-44,338,362,0.0036603278413865
Male,25-44,338,364,0.0248540450482454
Male,25-44,338,366,0.0036811103194137
Male,25-44,338,368,0.0071312279023257
Male,25-44,345,317,0.0092274712263431
Male,25-44,346,78,0.0022135918961895
Male,25-44,346,303,0.0253235340098981
Male,25-44,346,362,0.0042200099742186
Male,25-44,350,29,0.0013747371559154
Male,25-44,350,164,0.0057249863118818
Male,25-44,350,317,0.0049624316278498
Male,25-44,350,364,0.011844296977689
Male,25-44,357,29,0.0023422017543401
Male,25-44,357,112,0.0031900507692968
